latitude,longitude,bright_ti4
-21.78577,134.48273,367
-21.78535,134.48779,341.5
-21.77789,134.50232,342.7
-21.77124,134.50696,367
-21.76544,134.50124,367
-21.74357,134.61694,340.5
-21.73739,134.61641,367
-21.73698,134.62148,342.9
-21.73203,134.60564,367
-21.72503,134.61525,367
-21.72625,134.59998,341.6
-21.72006,134.59943,367
-21.71388,134.59886,367
-21.7077,134.59822,346.2
-21.73788,134.61833,367
-21.73921,134.60313,339.6
-21.73303,134.60252,347.8
-21.72641,134.60706,367
-21.71979,134.61159,367
-21.71935,134.6167,336.2
-21.71361,134.61107,354.1
-21.70787,134.60539,367
-21.70169,134.60477,367
-21.68978,134.59839,338.1
-21.76875,134.53752,367
-21.77,134.52223,348.4
-21.89871,134.60458,351.5
-21.90037,134.58466,337
-21.89293,134.59898,367
-21.89417,134.58408,367
-21.88715,134.59346,367
-21.88674,134.59842,354.9
-21.88177,134.58304,367
-21.88054,134.5979,345.3
-21.87434,134.59741,339.7
-21.87597,134.57748,208
-21.86814,134.59694,331.5
-21.86234,134.59151,367
-21.86356,134.57642,344.5
-21.85076,134.58023,367
-21.83878,134.57385,367
-21.84632,134.58147,367
-21.83437,134.5751,343.1
-21.76337,134.52672,339.4
-21.75716,134.52617,351.9
-21.89501,134.57401,345
-21.88879,134.57356,351.7
-21.89007,134.55807,340.5
-21.88386,134.5575,352.3
-21.88513,134.54198,339.4
-21.87639,134.5724,367
-21.87892,134.54143,352.5
-21.8785,134.54662,367
-21.87101,134.56168,367
-21.87143,134.55649,352.9
-21.86565,134.55069,367
-21.86398,134.5713,344.2
-21.85902,134.55525,367
-21.86027,134.53973,367
-21.85324,134.54942,367
-21.85406,134.53906,356.7
-21.84498,134.57442,345.5
-21.83461,134.54762,367
-21.8284,134.54704,367
-21.8288,134.5419,367
-21.84898,134.55067,367
-21.84722,134.57108,338.4
-21.84101,134.57054,340.7
-21.83746,134.53915,367
-21.82861,134.56947,367
-21.82905,134.56436,352.3
-21.83256,134.52318,357
-21.82285,134.56363,341.4
-21.82504,134.53799,348.1
-21.82635,134.52258,346
-21.7081,134.59312,339.9
-21.70192,134.59248,340.4
-21.70256,134.59457,351.5
-21.6902,134.59331,340.5
-21.8148,134.56091,351.1
-21.8164,134.54045,355.5
-21.81019,134.53978,346.2
-21.81796,134.54764,342.5
-21.81048,134.56216,344.5
-21.79444,134.52957,355.9
-21.78908,134.51874,367
-21.78201,134.52844,367
-21.78075,134.54376,352.8
-21.78243,134.52333,350.5
-21.77622,134.5228,344.2
-21.87976,134.53111,342.4
-21.87354,134.53049,342.4
-21.86069,134.53453,346.4
-21.8549,134.52866,347.9
-21.84909,134.52287,367
-21.84205,134.53262,367
-21.83543,134.53726,367
-21.83665,134.52177,346.4
-21.83002,134.52641,350.2
-21.82381,134.5257,351.3
-21.8184,134.51468,367
-21.8172,134.53012,270.5
-21.81219,134.51398,367
-21.85078,134.52992,350.1
-21.84545,134.51903,352.9
-21.83923,134.51849,349.1
-21.82058,134.51669,367
-21.81307,134.53146,367
-21.81394,134.52112,349.9
-21.80773,134.52051,354.6
-21.80151,134.51991,355.6
-21.79572,134.51422,367
-15.94174,144.52612,336.6
-15.96716,144.55241,339
-15.95902,144.54747,335.3
-17.17436,143.28291,351.8
-17.18765,143.28899,354.3
-17.11523,143.26279,354.2
-17.13681,143.27315,350.6
-17.14319,143.27815,349.9
-17.14665,143.27869,353.1
-17.11579,143.25887,347.9
-17.76827,145.45079,335.5
-17.16341,143.28528,351.3
-17.16632,143.28976,349.5
-17.59909,145.8278,341.7
-16.28783,136.20123,340.8
-16.18424,136.0896,350
-16.31046,136.09698,338.9
-16.28222,136.20381,336.2
-16.35807,136.09657,341.6
-16.34293,136.0882,346.1
-16.30975,136.09804,335.5
-16.36828,133.70413,354.1
-16.02345,136.09952,335.3
-16.02908,136.09682,338.5
-13.8471,136.75879,330.1
-16.28858,136.19592,355
-16.28753,136.20569,356
-16.29312,136.20317,344
-16.29277,136.20639,367
-16.29836,136.20375,367
-16.30398,136.20097,367
-16.31591,136.18895,355.7
-16.32117,136.18947,340.1
-16.29831,136.20253,367
-16.29344,136.19867,367
-16.29306,136.20193,340.2
-16.28746,136.2045,346.1
-14.37498,135.41724,367
-14.37114,135.41982,350
-14.36753,135.43405,337.8
-13.96556,132.853,343.4
-13.94706,132.84677,342.3
-15.55595,135.03442,341.8
-15.60672,135.02097,357
-15.559,135.05794,338
-13.46228,132.22304,334.3
-13.88008,136.52921,337.3
-13.40893,132.16667,341.7
-14.36143,133.08398,346.7
-14.34625,144.3336,338.4
-14.35399,144.3275,335.9
-15.58142,135.0452,367
-13.54976,132.25696,337.3
-14.33455,144.32077,335.9
-13.93488,132.81123,367
-13.93428,132.81667,333
-14.33572,144.3356,333.7
-14.32842,144.31613,339.5
-15.58263,135.03375,333.6
-15.5686,135.05911,342.4
-15.5746,135.05602,367
-12.92934,135.28598,355.5
-15.57821,135.02182,332.8
-15.56417,135.06236,336.8
-15.57708,135.04845,340.8
-15.57665,135.05232,334.6
-15.57579,135.05986,367
-15.57751,135.0446,342
-15.57105,135.05159,339.9
-13.92614,132.80222,367
-15.61192,135.02544,367
-13.93768,132.81435,344.7
-13.25081,141.86577,335
-13.43998,142.95059,341.7
-13.25024,141.86978,335.6
-13.25788,141.86678,367
-13.24784,141.86121,332.5
-13.25605,141.85416,347.7
-13.25491,141.86223,338.1
-13.48676,141.89961,338.9
-11.81162,142.4901,333.6
-11.30198,132.05278,334.5
-12.11286,132.97809,367
-12.76188,130.60098,340.2
-12.53783,134.25189,345.3
-12.50203,134.26302,337.6
-12.49933,134.26273,336.5
-12.52317,134.1792,332.5
-12.51303,134.21722,330.1
-12.51585,134.17435,367
-12.4162,134.80511,341.5
-12.39692,134.78113,345.5
-12.16786,134.3559,353.7
-12.17072,134.35365,345.1
-12.41718,134.80573,338.7
-12.89386,130.61526,367
-12.8994,130.5937,343
-12.27124,134.39523,332.3
-12.1225,133.00282,339.4
-12.53667,130.66154,367
-12.52889,130.66754,342.1
-11.84543,133.35178,355.7
-11.84052,133.36385,352.3
-11.83844,133.35971,351.6
-12.03859,133.19598,331.4
-12.16435,134.3862,349.8
-12.16093,134.38696,337
-12.11743,132.99274,367
-11.53275,130.791,331.1
-12.51026,135.59311,344
-12.17746,132.95627,339.6
-11.96701,135.77016,337.5
-12.08067,133.0985,338.4
-12.56913,135.76964,333.8
-12.56324,135.77521,340
-12.55194,135.7392,337.8
-12.87336,130.67662,332.3
-12.86842,130.68228,348.4
-12.0811,133.09731,333.6
-12.11848,132.98335,367
-12.12273,133.00421,334.9
-12.82494,130.8239,346.8
-12.34767,134.06871,357.3
-12.34375,134.05241,330.8
-11.59874,133.03081,367
-11.59214,133.0347,350.9
-11.59061,133.03584,339.6
-12.35228,134.02916,332.9
-12.22459,133.14549,345.2
-12.20587,133.14792,332.8
-12.19577,133.12813,339.5
-12.21102,133.14508,335.6
-12.25249,134.91936,345.6
-12.10869,133.0155,333.7
-11.59926,133.0262,367
-11.59372,133.0209,367
-11.59267,133.03011,346.7
-11.59228,133.02208,356
-12.13179,132.97527,331.8
-12.11717,132.99881,334.7
-12.3553,134.80455,336.2
-12.75143,135.80493,331.6
-12.11381,132.97487,336.4
-12.11899,132.9787,336.9
-12.11326,132.97949,367
-11.98628,133.17168,332.4
-11.9868,133.16708,338.9
-11.98484,133.16809,342.3
-11.84628,142.56395,347.3
-11.69794,142.41167,340.4
-11.69816,142.55261,336.2
-11.84682,142.56021,344.2
-11.70046,142.56056,335.4
-11.81374,142.57033,349.7
-11.72991,142.43176,347.2
-30.57624,115.58404,350
-30.18207,117.35165,348.4
-21.82253,134.49866,337.1
-21.77198,134.50978,367
-21.79599,134.49963,336.2
-21.76757,134.5043,348.4
-21.76067,134.66797,367
-21.75274,134.67218,367
-21.75126,134.67818,343.6
-21.7506,134.65276,367
-21.75204,134.64693,347.7
-21.73977,134.66875,344.8
-21.73476,134.66103,367
-21.7391,134.64343,354.2
-21.73263,134.64171,354.3
-21.72758,134.63422,367
-21.72111,134.63254,367
-21.75933,134.68263,352.8
-21.75288,134.68076,342.8
-21.75718,134.6627,289.2
-21.75349,134.64928,367
-21.7507,134.661,208
-21.74563,134.65341,343
-21.73775,134.65752,367
-21.74057,134.64575,356.2
-21.73549,134.6382,367
-21.72619,134.64824,367
-21.73042,134.63065,343
-21.72396,134.62886,343.4
-21.7175,134.62711,354.5
-21.70594,134.61795,367
-21.70085,134.61055,353.4
-21.68646,134.6131,367
-21.68279,134.5999,367
-21.77214,134.67749,367
-21.78089,134.64166,353.7
-21.7744,134.64001,367
-21.76933,134.63258,352.5
-21.76848,134.55196,367
-21.76484,134.53883,345.5
-21.78089,134.56317,367
-21.76938,134.55399,357
-21.76568,134.5408,353.2
-21.82324,134.6877,352.3
-21.82258,134.69714,367
-21.81756,134.68936,367
-21.80963,134.69362,343
-21.80169,134.69794,367
-21.80606,134.6799,356.1
-21.79667,134.69017,356.1
-21.78873,134.69444,367
-21.78223,134.69278,350.9
-21.7772,134.68507,355.8
-21.91008,134.64253,348.4
-21.90219,134.64673,367
-21.90364,134.64076,350.4
-21.89285,134.65685,367
-21.89141,134.66277,356.2
-21.90011,134.62704,352.6
-21.8864,134.65509,354.4
-21.89364,134.62543,352.9
-21.88574,134.62965,367
-21.88863,134.61786,355
-21.88075,134.62198,340.1
-21.86495,134.63036,341.7
-21.8585,134.62862,346.2
-21.85059,134.63281,340.3
-21.84707,134.61919,367
-21.83916,134.6234,356.9
-21.83422,134.61559,367
-21.87821,134.63728,356.6
-21.88244,134.61954,347.4
-21.87461,134.62363,338.7
-21.86028,134.62611,367
-21.85384,134.62436,367
-21.8474,134.62259,367
-21.85027,134.61061,338.8
-21.84385,134.60883,343.5
-21.82957,134.61107,355.8
-21.92027,134.60059,343.5
-21.91524,134.59306,342.1
-21.90736,134.59729,357.5
-21.90235,134.58972,346.2
-21.83743,134.60695,349.6
-21.82454,134.60347,351.7
-21.76345,134.54453,352.5
-21.86722,134.53751,347.7
-21.86219,134.53017,347.4
-21.86066,134.5388,367
-21.85694,134.52582,354.5
-21.84408,134.52252,367
-21.92811,134.59647,367
-21.70143,134.5798,337.4
-21.66479,134.58904,344.7
-21.66738,134.58385,367
-21.80104,134.67212,367
-21.80396,134.66013,338.6
-21.79749,134.65839,367
-21.78955,134.66269,341.4
-21.80798,134.58682,337.9
-21.78595,134.64919,367
-21.79786,134.57205,341
-21.79144,134.57025,355.1
-21.78598,134.57059,367
-21.83263,134.51337,337.7
-16.39643,124.01079,349.5
-16.79102,122.79023,347.8
-16.78747,122.78962,354.5
-16.51008,124.11813,349.7
-16.37043,133.71179,341.8
-16.37187,133.70255,339.5
-16.41399,123.9993,346.6
-16.41615,124.00946,346.1
-16.41994,124.01005,345
-16.41102,123.99397,351.3
-16.49955,124.11109,367
-16.38628,123.97942,351.5
-13.95495,132.85641,339.4
-12.91025,130.54887,337.6
-13.53246,132.27029,352.4
-13.46522,132.22955,338.3
-12.52492,130.97531,343.1
-12.1957,133.12569,340.1
-14.35605,133.08173,338.7
-14.36256,133.08313,344.8
-13.413,132.18173,340.1
-12.53711,130.67387,332.1
-13.53788,132.27731,367
-13.53563,132.27122,367
-13.10662,130.35196,340.2
-13.93575,132.81427,347.8
-13.92477,132.79926,367
-12.47366,130.70178,367
-12.46232,130.69449,339.8
-12.46394,130.69719,351.6
-13.10553,130.33693,356.6
-13.08854,130.32883,335.8
-13.10242,130.34169,338.5
-12.11664,133.06303,337.9
-12.8836,130.68153,353.3
-12.87747,130.68034,346.8
-12.16738,132.94411,347.4
-12.8245,130.81526,367
-12.82351,130.82018,367
-12.20119,133.14566,330.9
-12.22118,133.14606,330.2
-12.19417,133.13301,335.2
-12.10559,133.02603,367
-12.10981,133.02464,336.7
-11.60144,133.02499,340.2
-11.5943,133.02351,332.2
-14.34193,126.87097,367
-14.33725,126.87006,354.9
-14.33259,126.86909,334.6
-14.32422,126.86205,334
-14.34002,126.88109,341.6
-14.33163,126.87417,350
-12.11316,132.99078,330.5
-11.43825,132.45169,367
-11.42032,132.46832,348.9
-11.52909,130.78735,330.2
-15.93456,144.51599,305.5
-15.93557,144.52086,299.8
-15.96376,144.55872,300.8
-15.97876,144.55655,298.4
-15.9933,144.55197,312.8
-15.99719,144.51935,301.1
-16.00449,144.5303,338.4
-16.00566,144.53624,313.9
-14.33429,143.61867,299.4
-14.34109,143.62462,306.5
-14.3333,143.63864,329.7
-14.33401,143.64209,303.5
-14.32863,143.64336,300.2
-14.33654,143.62688,316.4
-14.33581,143.62332,367
-14.33572,143.62593,320.1
-14.32964,143.6237,298.2
-17.11386,143.26242,305
-17.17453,143.29103,308.5
-20.53937,147.78453,309
-17.13968,143.28127,300.7
-17.12712,143.2735,310.4
-20.41105,148.70654,308.1
-22.43165,150.63036,319.7
-22.43833,150.6291,319.1
-22.43499,150.62973,329.8
-22.4596,150.67567,341.4
-22.46294,150.67503,341.9
-21.58862,149.04169,297.8
-22.41667,150.55917,339.7
-22.41728,150.56297,337.8
-22.42062,150.56233,306.3
-22.42001,150.55855,337.3
-22.43133,150.60721,299
-22.43073,150.60347,314.4
-22.42335,150.55791,300.8
-22.41793,150.26193,310.2
-22.4173,150.25812,299.8
-21.8324,148.02466,306.5
-27.59376,148.99442,299.9
-27.62457,148.98438,315.5
-27.59841,149.00166,301.3
-27.61386,148.9825,306.8
-27.59645,148.98976,303.6
-27.60315,148.98836,306.8
-25.48406,150.48546,297.9
-27.94073,152.31604,324.7
-27.93434,152.32123,317.5
-27.94419,152.31538,321.2
-26.80134,147.7722,314.2
-26.80011,147.78568,300
-26.79862,147.77721,314.9
-26.80629,147.77991,312.1
-26.80481,147.77142,302.7
-26.82288,147.7719,308.7
-26.44402,146.98822,305.5
-27.68359,149.61098,302.9
-26.14535,152.98071,296.6
-27.42714,153.44795,304.2
-27.44519,153.44495,301
-26.12318,152.97588,311.7
-31.60872,150.14792,296.2
-31.61084,150.13887,310.6
-31.6081,150.14374,304
-29.62933,152.38527,299.8
-29.63299,152.39082,300.2
-29.13931,152.31897,314.8
-29.49599,148.55841,307.8
-29.49934,148.55768,302.5
-29.63037,152.36656,296.6
-29.62871,152.38077,301.4
-29.63221,152.37994,305.7
-29.63118,152.37726,307.5
-29.62939,152.36385,296.5
-29.64875,152.34647,307.8
-29.10704,152.29286,299.1
-29.65691,152.35339,311.4
-29.66165,152.36177,295.8
-29.73397,152.37061,301.1
-29.66157,152.49658,304.6
-29.10048,152.271,297.2
-29.10519,152.27928,303.9
-29.26565,149.40788,314
-29.27689,149.41376,304.9
-29.25538,149.3649,302
-29.26249,149.38805,301.8
-29.27104,149.39857,298.9
-29.2758,149.38528,299.2
-29.28039,149.39252,296.6
-29.65518,152.50336,304.6
-29.3434,149.45479,307.3
-29.7503,152.11774,339.2
-29.75415,152.1459,295.1
-29.78728,152.20419,313.2
-29.75738,152.11705,309.5
-29.79626,152.24344,297.1
-29.75826,152.14977,306.4
-29.79082,152.23003,304.8
-29.79133,152.20747,297.6
-29.79309,152.19406,295.8
-29.79776,152.20189,301.4
-29.73435,152.15877,305
-29.74836,152.15613,300.6
-29.75251,152.16022,295.1
-29.78798,152.23558,310.8
-29.75434,152.17366,297.1
-29.75661,152.16394,300.7
-29.76133,152.1722,296.8
-29.85832,152.0145,297
-29.85074,152.01143,298.2
-29.78327,152.22749,296.9
-29.78553,152.2177,310.9
-29.79367,152.22458,296
-29.79561,152.23871,295.1
-29.83142,152.23907,300.7
-29.85099,152.14423,299.8
-29.70863,152.15218,303.5
-29.71978,152.15718,297.7
-32.9989,137.59113,297.4
-33.01112,137.59499,300
-32.25352,146.92816,297.7
-32.25449,146.93057,321.2
-32.24844,146.93645,299
-36.38151,147.51353,300.9
-42.59675,145.56465,337
-12.76054,130.60382,304.9
-12.35872,134.80486,301.4
-12.41717,134.80521,301
-12.51078,132.80386,304.4
-12.5387,130.65993,301.9
-12.1404,135.97713,302.8
-11.53544,130.79082,302.1
-11.54354,130.79745,306.4
-12.1961,133.14392,301.3
-12.81417,130.82111,304.7
-11.60527,133.02463,303.7
-11.56286,132.80771,304
-11.6789,130.31171,311.2
-11.67834,130.30798,301.8
-11.56737,132.81194,302.2
-11.5233,130.78088,317.5
-11.30355,132.39127,301.7
-13.93007,136.44539,325.8
-16.28089,136.20882,320.5
-16.29148,136.21051,303.1
-13.92143,136.44643,338.6
-13.5826,129.97124,304.8
-13.95949,132.86299,321
-13.96743,132.86189,307.8
-12.9174,130.54857,301.1
-14.35728,133.08308,310.3
-13.46147,132.20732,314
-14.35323,133.08365,304.9
-13.50929,130.12964,308.6
-13.41209,132.18619,311.3
-13.9286,132.81435,329.9
-13.9293,132.81947,310.3
-15.58691,135.01337,317.5
-15.56994,135.06744,313.8
-16.38199,124.00486,307.4
-20.73099,139.47954,311.8
-16.42985,124.02572,319.9
-16.41653,124.0304,320.1
-16.41503,124.02168,307.4
-16.42461,124.03362,309.9
-16.43189,124.03219,317.4
-16.43349,124.02496,328.3
-16.42149,123.99975,334.4
-16.40966,123.99043,308.6
-16.42592,124.0035,316.7
-16.41929,124.0026,307.1
-16.41411,123.99434,330.3
-16.4281,124.01005,333.7
-16.42733,124.00554,324.2
-16.43251,124.0138,346.7
-16.38837,123.97639,321.7
-20.59305,116.7746,301.7
-21.68381,134.47545,314.5
-21.78595,134.4675,314.8
-30.4457,136.85683,296.9
-33.00945,137.57962,300.6
-30.86786,121.49345,312.5
-30.57978,115.57665,301.4
-30.86567,121.49149,324
-30.5752,115.57795,318.3
-32.45357,116.19048,301.4
-32.42851,116.11544,301.1
-33.60977,116.24582,298.1
-32.82637,116.05174,310.3
-32.45553,116.19282,295.9
-34.05854,116.89219,299.6
-32.83493,117.45992,295
-37.8348,144.7876,325.2
-34.46098,150.88225,342.5
-29.65894,152.49875,332.4
-29.65226,152.49741,344.8
-29.99997,152.28207,331.6
-29.76108,152.51321,342.6
-30.01587,152.24352,332.7
-29.8613,152.01311,334.4
-29.97698,152.27365,350.7
-29.96969,152.27634,338.1
-29.97259,152.25604,340.2
-29.96632,152.2757,346
-29.96923,152.25536,342.4
-29.95345,152.26898,331.5
-29.86863,152.01027,344.2
-29.87201,152.01088,327.2
-29.78259,152.22121,344.1
-30.01014,152.25932,340.8
-30.01178,152.27202,338.6
-30.01399,152.2807,341.9
-29.90406,152.24818,330.1
-29.9007,152.24757,328.2
-30.00856,152.24628,342.6
-30.01647,152.2393,330.1
-29.79007,152.1931,330.8
-30.01391,152.48155,351.7
-29.89786,152.1465,348.7
-29.89902,152.13829,328.9
-29.18535,152.36067,330.4
-29.19521,152.38765,336.6
-29.19462,152.39169,328.4
-27.34754,152.20293,335
-26.26585,153.06339,340.3
-26.20623,153.08061,335.6
-26.21351,153.078,340.2
-26.21867,153.06694,331.9
-26.2214,153.07147,351.7
-26.22715,153.05664,367
-26.23836,153.05084,331
-26.18957,153.07736,342.6
-27.45645,153.43394,333.8
-27.4446,153.44374,346.2
-27.43064,153.44504,338.6
-27.41668,153.44633,331.9
-22.41082,150.25215,338.2
-22.41249,150.24062,355.2
-22.40856,150.2439,334.3
-22.42879,150.24728,367
-22.42935,150.24341,367
-22.43047,150.2357,341.1
-22.42374,150.25829,332.1
-22.42542,150.24673,353.7
-22.42372,150.2346,367
-22.42149,150.25002,331.6
-22.42316,150.23845,346.1
-22.41645,150.26097,333.7
-22.41923,150.24176,347.3
-22.41141,150.27193,341.9
-22.4153,150.24506,333.5
-22.41698,150.23346,335.3
-22.45974,150.67891,345.9
-22.43239,150.63147,350.4
-22.45695,150.67453,344.1
-22.41158,150.55382,330.4
-22.41555,150.55856,347.4
-22.42896,150.58447,346
-22.42282,150.57948,345.2
-22.42561,150.58392,334.4
-22.41725,150.59419,346.6
-22.41835,150.58661,354.6
-22.41444,150.56622,349.1
-20.73546,139.47606,332.7
-15.94629,144.53842,355.8
-15.93497,144.52876,335.6
-16.01465,144.52719,367
-16.00485,144.53816,342.6
-15.99399,144.52515,349.2
-15.97256,144.56169,338.9
-15.96897,144.55708,340.5
-15.9603,144.55962,337.1
-17.16239,143.29361,336.3
-17.18053,143.29601,349.2
-17.1187,143.27048,334.6
-17.10678,143.25456,344.9
-17.1448,143.28651,343.1
-17.17146,143.29482,336.4
-17.1493,143.28404,348.9
-17.20436,143.28938,336.8
-17.13119,143.28473,342.8
-17.12324,143.27106,344.9
-17.14023,143.28287,340
-17.12662,143.28111,347
-17.16637,143.29893,352.9
-17.19869,143.29826,352.2
-17.10621,143.25928,338.7
-17.10167,143.25871,340.8
-16.35311,136.07011,332
-16.34604,136.06927,356.2
-16.36923,136.05002,334.5
-15.63101,142.14334,355.7
-16.36147,136.05667,340.6
-14.60198,144.26102,332.1
-14.34472,144.33598,352
-14.78316,142.026,331.9
-14.3361,144.33858,354.7
-14.325,143.60909,332.6
-14.32568,143.63834,350.9
-14.32731,143.60547,335.8
-14.32843,143.65096,340.4
-14.32618,143.63434,352.4
-14.34531,143.6201,353.5
-13.4404,142.95284,338.2
-13.44469,142.9523,334.6
-14.34959,143.62065,355.6
-12.8805,143.00629,343.1
-14.32668,143.63034,356.8
-14.3251,143.6221,347.8
-12.02267,142.77916,345
-11.79973,142.53729,340
-12.33481,141.75902,343.2
-12.34485,141.75519,330.4
-11.82487,142.48219,341.9
-11.79086,142.47456,350.9
-11.78597,142.46819,342.8
-11.79762,142.48323,336.5
-11.80432,142.46609,340.4
-32.42646,116.11086,334.3
-20.7353,139.47455,332
-15.58013,135.00739,335.9
-17.06518,122.37959,346.7
-17.06756,122.38817,367
-16.04981,136.10414,367
-16.49314,124.09055,348.5
-16.42883,124.00175,367
-16.4227,123.99707,346.1
-16.39868,123.97462,332.9
-16.50441,124.12949,351.1
-13.92167,132.80482,332.1
-12.42934,134.80403,341
-12.43326,134.80058,330.7
-13.58245,129.97046,349.6
-13.5788,129.97409,346.7
-13.98387,132.87993,348.8
-13.97256,132.88359,349.9
-13.96805,132.87946,367
-13.96521,132.86664,367
-13.9505,132.86046,332.2
-12.18293,134.33826,333.8
-16.3798,123.99712,341.9
-13.6071,130.00436,344.5
-16.41396,124.03288,367
-16.41063,124.03232,367
-13.50777,130.12683,345.3
-13.4102,132.18771,354.4
-11.87188,133.33537,367
-11.8664,133.33438,367
-11.8588,133.34425,332.4
-11.87118,133.33788,367
-11.86638,133.33327,367
-11.85954,133.33949,367
-11.84925,133.36395,350.7
-11.84306,133.36664,355.9
-14.18076,130.04237,344.6
-13.92056,132.8107,346.5
-13.9316,132.82135,338.5
-12.47159,130.66389,350.4
-14.08902,129.78,334.5
-13.91868,132.80626,367
-13.07991,130.32814,331.4
-12.50562,135.60489,336.7
-12.56638,135.72134,343.5
-12.13309,133.08806,343.2
-12.04524,135.57919,331.3
-12.81118,130.8134,356.3
-14.32377,126.86961,349.7
-14.32067,126.84391,345.7
-14.31715,126.84322,353.5
-14.31232,126.85069,342.1
-14.0165,129.99059,341.8
-12.10511,133.00139,336.5
-12.56485,130.66626,331.6
-16.4273,124.03506,340.6
-16.44336,124.019,340.5
-16.44562,124.02678,348.5
-16.42676,124.0387,341.9
-17.06077,122.38318,354.4
-11.30331,132.36491,330
-11.31049,132.35385,331.6
-11.53637,130.79596,349.2
-11.61312,133.02162,353.1
-11.60877,133.02299,334
-11.61415,133.02403,332.3
-11.65701,130.30321,339.1
-11.6758,130.30177,336
-11.52795,130.78935,340.9
-29.98145,116.05388,367
-29.97757,116.0502,349.4
-14.32728,143.62267,311.6
-14.32392,143.61855,313.8
-15.71998,145.1805,316.8
-15.71723,145.19853,304.8
-15.95382,144.55493,303.8
-15.96983,144.56479,299.5
-15.95673,144.55266,301.9
-15.97276,144.56224,309.1
-15.98581,144.55862,299.9
-17.11324,143.27647,300.1
-17.10475,143.27144,305.8
-22.41172,150.55698,317.2
-22.45156,150.68167,309.5
-22.46031,150.68349,306.7
-22.46753,150.67746,313.5
-22.43032,150.63295,314.7
-23.77085,151.20903,307
-22.76627,148.53482,297.2
-22.46679,150.67365,304.6
-22.76184,148.5798,296.6
-22.98975,148.58354,304.7
-22.76483,148.54762,297.8
-22.41247,150.56093,318.6
-22.41982,150.55505,312.2
-22.41962,150.57643,303.9
-22.41464,150.55759,300.9
-22.41869,150.57814,300
-22.77292,148.54373,296.6
-22.40591,150.2511,306.9
-26.20759,153.07877,303.2
-26.20005,153.07622,303.1
-26.1932,153.07773,301.2
-26.22875,153.05711,300.4
-26.22404,153.07114,310.1
-26.18635,153.07918,321.7
-26.1685,153.07874,310.5
-26.25314,153.06197,303.1
-26.22947,153.06129,300.1
-26.25656,153.06125,323.6
-27.35629,152.2092,303.6
-27.35556,152.20506,309.1
-25.4796,150.4845,298.8
-27.94645,152.31032,340.7
-26.16487,146.49565,301.4
-27.93194,152.3094,301.4
-27.93271,152.31384,339
-27.96402,152.32898,299.6
-27.34862,152.20679,318.1
-26.06598,147.05946,309.5
-27.3459,152.21188,317.6
-29.19357,152.39278,316.4
-29.1177,152.31725,310.1
-29.17437,152.39941,299.1
-28.89013,152.36031,297.1
-29.49541,148.55164,301.3
-29.13137,152.31425,325.7
-29.14849,152.33116,316.5
-29.1478,152.32713,325.4
-29.14371,152.32404,296.9
-29.19888,152.38261,301.2
-29.10435,152.28116,311.9
-29.10164,152.28609,342.3
-29.16415,152.4017,300.6
-28.9655,152.44786,304.3
-29.66796,152.35712,316.2
-29.66455,152.35779,302
-29.73344,152.37399,298.9
-27.96534,152.33084,306.1
-29.09874,152.26938,297
-29.10289,152.27281,297.5
-29.65136,152.34267,297.7
-29.7216,152.16255,297.4
-29.72917,152.16525,298.7
-29.65747,152.33716,318.8
-29.17302,152.39684,296.7
-29.18549,152.40744,296.8
-29.66236,152.34505,341.2
-29.86786,152.01962,324.1
-29.87129,152.01884,299.5
-29.78953,152.24817,309.2
-29.93818,152.21924,336
-29.93404,152.21577,308.9
-29.93211,152.22502,314.1
-29.75455,152.16843,300.6
-29.7818,152.22375,304.5
-29.92991,152.21233,334.1
-29.92797,152.22154,307.7
-29.92211,152.18777,305.9
-29.9265,152.21309,338
-29.92163,152.20541,325.3
-29.7477,152.16983,298.7
-29.7353,152.15973,305.4
-29.79116,152.20139,305
-29.73873,152.15901,306.4
-29.7847,152.24065,306.3
-29.78452,152.21896,311
-29.78598,152.22752,297.1
-29.99022,152.25461,296.3
-29.78812,152.23999,299.4
-29.8997,152.14049,305.4
-29.89703,152.14546,309.5
-29.8541,152.01186,297.6
-29.85898,152.01945,310.3
-29.86513,152.01389,304.4
-29.86855,152.01311,308
-29.78127,152.24127,304.2
-29.7246,152.11852,307.3
-29.7236,152.15366,309.5
-29.72016,152.15427,310.4
-29.70233,152.15388,297.6
-29.76118,152.14513,303.1
-28.25752,148.45634,301.3
-29.7857,152.2052,298.5
-29.79255,152.20389,297.3
-29.90491,150.27176,297.3
-33.11439,151.46162,302.6
-33.00692,137.58252,305.1
-34.21059,142.30283,306
-32.99768,137.5826,307.4
-33.00415,137.5798,324
-42.36099,147.51131,318.5
-12.39414,134.77997,329.6
-12.24023,134.66373,303.7
-11.53101,130.7924,322.1
-11.96495,133.15836,320.3
-12.20868,133.15826,308.1
-12.09826,132.99876,310.4
-11.67914,130.29927,306.9
-11.68343,130.30284,320.1
-11.57752,132.80785,302.3
-11.56922,132.82011,304.4
-11.52129,130.77765,302.6
-12.68376,142.5708,302.7
-11.79024,142.40674,299.3
-12.34369,141.74266,306.5
-17.19038,143.30611,302.8
-17.14683,143.29735,307.3
-17.09867,143.26506,309.9
-15.30199,141.77617,314.2
-17.09507,143.2663,310.1
-17.10198,143.27478,305.3
-15.30693,141.77209,295.3
-17.10799,143.27406,299.5
-15.72232,145.18637,306.8
